pfs_visit_id,arm,sps_module_id,pfs_design_id,time_exp_start
84286,r,1,3940907130413629120,2022-12-24 21:26:41.106833
84286,b,1,3940907130413629120,2022-12-24 21:26:41.106833
84287,r,1,3940907130413629120,2022-12-24 21:47:37.295739
84287,b,1,3940907130413629120,2022-12-24 21:47:37.295739
84288,r,1,3940907130413629120,2022-12-24 22:08:33.602969
84288,b,1,3940907130413629120,2022-12-24 22:08:33.602969
84289,r,1,3940907130413629120,2022-12-24 22:29:29.873884
84289,b,1,3940907130413629120,2022-12-24 22:29:29.873884
84290,r,1,3940907130413629120,2022-12-24 22:50:26.202077
84290,b,1,3940907130413629120,2022-12-24 22:50:26.202077
84291,r,1,3940907130413629120,2022-12-24 23:11:22.25856
84291,b,1,3940907130413629120,2022-12-24 23:11:22.25856
84292,r,1,3940907130413629120,2022-12-24 23:32:18.561323
84292,b,1,3940907130413629120,2022-12-24 23:32:18.561323
84293,r,1,3940907130413629120,2022-12-24 23:53:14.771284
84293,b,1,3940907130413629120,2022-12-24 23:53:14.771284
84294,r,1,3940907130413629120,2022-12-25 00:14:10.924533
84294,b,1,3940907130413629120,2022-12-25 00:14:10.924533
84295,r,1,3940907130413629120,2022-12-25 00:57:52.161101
84295,b,1,3940907130413629120,2022-12-25 00:57:52.161101
84296,r,1,3940907130413629120,2022-12-25 01:18:48.270862
84296,b,1,3940907130413629120,2022-12-25 01:18:48.270862
84297,r,1,3940907130413629120,2022-12-25 01:39:44.436805
84297,b,1,3940907130413629120,2022-12-25 01:39:44.436805
84298,r,1,3940907130413629120,2022-12-25 02:00:40.624322
84298,b,1,3940907130413629120,2022-12-25 02:00:40.624322
84299,r,1,3940907130413629120,2022-12-25 02:21:37.010047
84299,b,1,3940907130413629120,2022-12-25 02:21:37.010047
84300,r,1,3940907130413629120,2022-12-25 02:42:33.075157
84300,b,1,3940907130413629120,2022-12-25 02:42:33.075157
84301,r,1,3940907130413629120,2022-12-25 03:03:29.400463
84301,b,1,3940907130413629120,2022-12-25 03:03:29.400463
84302,r,1,3940907130413629120,2022-12-25 03:24:25.672836
84302,b,1,3940907130413629120,2022-12-25 03:24:25.672836
84303,r,1,3940907130413629120,2022-12-25 03:45:21.702955
84303,b,1,3940907130413629120,2022-12-25 03:45:21.702955
84304,r,1,3940907130413629120,2022-12-25 04:06:18.258175
84304,b,1,3940907130413629120,2022-12-25 04:06:18.258175
84305,r,1,3940907130413629120,2022-12-25 04:27:14.483405
84305,b,1,3940907130413629120,2022-12-25 04:27:14.483405
84306,r,1,3940907130413629120,2022-12-25 04:48:10.921186
84306,b,1,3940907130413629120,2022-12-25 04:48:10.921186
84307,r,1,3940907130413629120,2022-12-25 05:09:07.059381
84307,b,1,3940907130413629120,2022-12-25 05:09:07.059381
84308,r,1,3940907130413629120,2022-12-25 05:30:03.345158
84308,b,1,3940907130413629120,2022-12-25 05:30:03.345158
84309,r,1,3940907130413629120,2022-12-25 18:07:20.822394
84309,b,1,3940907130413629120,2022-12-25 18:07:20.822394
84310,r,1,3940907130413629120,2022-12-25 18:08:36.449773
84310,b,1,3940907130413629120,2022-12-25 18:08:36.449773
84311,r,1,3940907130413629120,2022-12-25 18:16:18.697256
84311,b,1,3940907130413629120,2022-12-25 18:16:18.697256
84312,r,1,3940907130413629120,2022-12-25 18:37:15.533346
84312,b,1,3940907130413629120,2022-12-25 18:37:15.533346
84313,r,1,3940907130413629120,2022-12-25 18:58:11.889528
84313,b,1,3940907130413629120,2022-12-25 18:58:11.889528
84314,r,1,3940907130413629120,2022-12-25 19:19:08.779487
84314,b,1,3940907130413629120,2022-12-25 19:19:08.779487
84315,r,1,3940907130413629120,2022-12-25 19:40:05.391744
84315,b,1,3940907130413629120,2022-12-25 19:40:05.391744
84316,r,1,3940907130413629120,2022-12-25 20:01:01.645772
84316,b,1,3940907130413629120,2022-12-25 20:01:01.645772
84317,r,1,3940907130413629120,2022-12-25 20:21:57.956206
84317,b,1,3940907130413629120,2022-12-25 20:21:57.956206
84318,r,1,3940907130413629120,2022-12-26 00:29:46.648764
84318,b,1,3940907130413629120,2022-12-26 00:29:46.648764
84319,r,1,3940907130413629120,2022-12-26 05:51:10.439772
84319,b,1,3940907130413629120,2022-12-26 05:51:10.439772
84320,r,1,3940907130413629120,2022-12-26 18:38:54.720067
84320,b,1,3940907130413629120,2022-12-26 18:38:54.720067
