visit,taiObs,dataType,scale,rate
35856,2022-05-14T13:26:58.471,COMPARISON,517.4,2.874
36487,2022-05-18T13:14:09.237,FLAT,9.6,4.79
36205,2022-05-17T23:20:45.320,DARK,1082.8,3.609
34255,2022-04-25T18:36:55.525,DARK,1165.2,3.884
36133,2022-05-17T20:05:33.415,COMPARISON,4.4,2.188
36395,2022-05-18T10:30:34.929,COMPARISON,6.5,3.257
34329,2022-04-26T14:40:21.961,COMPARISON,7.6,2.532
34401,2022-04-26T18:07:10.266,COMPARISON,102.0,4.079
34463,2022-04-26T21:31:10.675,COMPARISON,29.8,5.951
35783,2022-05-12T14:36:03.349,COMPARISON,0.8,0.201
35989,2022-05-17T12:43:41.379,COMPARISON,6.6,2.206
35506,2022-05-06T10:45:47.132,COMPARISON,0.1,0.059
36572,2022-05-18T14:46:44.776,COMPARISON,6.7,3.349
36644,2022-05-18T17:28:49.186,COMPARISON,134.0,3.772
35857,2022-05-14T13:31:05.969,COMPARISON,488.8,2.715
36488,2022-05-18T13:15:10.019,FLAT,10.0,5.006
36206,2022-05-17T23:26:41.949,DARK,1211.3,4.038
36396,2022-05-18T10:31:36.215,COMPARISON,7.0,3.486
34330,2022-04-26T14:41:23.865,COMPARISON,7.4,2.466
36134,2022-05-17T20:06:34.608,COMPARISON,18.1,2.26
34256,2022-04-25T22:25:16.271,DARK,1121.8,3.739
34402,2022-04-26T18:08:31.147,COMPARISON,103.9,4.155
34464,2022-04-26T21:32:11.579,COMPARISON,29.2,5.837
35784,2022-05-14T09:39:44.033,COMPARISON,73.9,0.411
35990,2022-05-17T12:44:43.967,COMPARISON,6.1,2.022
35507,2022-05-06T10:46:46.137,COMPARISON,1.0,0.248
36573,2022-05-18T14:47:45.565,COMPARISON,25.9,3.239
36645,2022-05-18T17:30:22.168,COMPARISON,138.1,3.895
35858,2022-05-14T13:35:02.061,COMPARISON,515.0,2.861
36489,2022-05-18T13:16:11.199,FLAT,9.7,4.818
36135,2022-05-17T20:07:50.095,COMPARISON,2.5,2.438
36397,2022-05-18T10:32:37.407,COMPARISON,6.9,3.426
34331,2022-04-26T14:42:26.170,COMPARISON,7.8,2.598
34403,2022-04-26T18:09:52.018,COMPARISON,101.6,4.061
36207,2022-05-17T23:32:38.349,DARK,1115.4,3.718
34257,2022-04-25T22:31:12.240,DARK,1145.2,3.817
34465,2022-04-26T21:33:12.385,COMPARISON,30.2,6.043
35785,2022-05-14T09:47:32.436,COMPARISON,80.5,0.447
35991,2022-05-17T12:45:46.355,COMPARISON,6.1,2.045
35508,2022-05-06T10:48:04.146,COMPARISON,18.1,0.452
36574,2022-05-18T14:48:49.656,COMPARISON,3.8,3.773
36646,2022-05-18T17:31:55.163,COMPARISON,138.0,3.885
35859,2022-05-14T13:38:58.033,COMPARISON,503.2,2.795
36490,2022-05-18T13:17:11.978,FLAT,9.9,4.927
36136,2022-05-17T20:08:47.496,COMPARISON,4.5,2.245
36208,2022-05-17T23:38:35.032,DARK,984.4,3.281
36398,2022-05-18T10:33:38.692,COMPARISON,6.2,3.11
34258,2022-04-25T22:37:08.179,DARK,1092.3,3.641
34404,2022-04-26T18:11:12.685,COMPARISON,100.9,4.035
34332,2022-04-26T14:43:28.272,COMPARISON,7.6,2.523
34466,2022-04-26T21:34:45.495,COMPARISON,22.3,5.57
35786,2022-05-14T09:52:40.573,COMPARISON,93.4,0.519
35992,2022-05-17T12:46:49.036,COMPARISON,6.1,2.047
36575,2022-05-18T14:49:47.338,COMPARISON,6.9,3.456
36647,2022-05-18T17:33:28.153,COMPARISON,136.7,3.859
35860,2022-05-14T13:42:53.977,COMPARISON,494.6,2.748
36491,2022-05-18T13:18:12.652,FLAT,9.8,4.864
36137,2022-05-17T20:09:48.291,COMPARISON,18.5,2.312
36209,2022-05-17T23:44:31.584,DARK,959.3,3.198
36399,2022-05-18T10:34:39.875,COMPARISON,6.5,3.237
34405,2022-04-26T18:12:33.461,COMPARISON,94.9,3.795
34259,2022-04-25T22:43:04.123,DARK,1028.5,3.428
34333,2022-04-26T14:44:30.571,COMPARISON,7.6,2.534
34467,2022-04-26T21:35:45.300,COMPARISON,22.1,5.512
35787,2022-05-14T09:57:48.407,COMPARISON,96.0,0.533
35993,2022-05-17T12:47:51.518,COMPARISON,6.0,2.01
35510,2022-05-06T12:48:10.371,COMPARISON,1.3,0.328
36576,2022-05-18T14:50:48.121,COMPARISON,26.7,3.333
36648,2022-05-18T17:35:01.249,COMPARISON,132.0,3.719
35861,2022-05-14T13:46:49.818,COMPARISON,536.2,2.979
36492,2022-05-18T13:19:13.421,FLAT,9.7,4.832
36210,2022-05-17T23:50:28.337,DARK,1015.8,3.386
36138,2022-05-17T20:10:51.280,COMPARISON,2.8,2.764
34406,2022-04-26T18:14:09.834,COMPARISON,98.2,3.929
36400,2022-05-18T10:35:41.066,COMPARISON,6.9,3.452
34334,2022-04-26T15:24:58.496,COMPARISON,9.7,2.419
34260,2022-04-25T22:49:00.039,DARK,946.3,3.154
34468,2022-04-26T21:36:45.111,COMPARISON,22.8,5.705
35788,2022-05-14T10:01:55.374,COMPARISON,98.8,0.549
35994,2022-05-17T12:48:56.488,COMPARISON,6.5,2.173
35511,2022-05-06T12:49:12.271,COMPARISON,3.3,0.418
36577,2022-05-18T14:51:51.305,COMPARISON,3.7,3.674
36649,2022-05-18T17:36:34.147,COMPARISON,139.0,3.92
35862,2022-05-14T13:50:45.660,COMPARISON,567.2,3.151
36493,2022-05-18T13:20:14.799,FLAT,10.8,5.397
36211,2022-05-17T23:56:24.711,DARK,1090.3,3.634
34178,2022-04-25T13:17:09.925,COMPARISON,7.9,0.53
34407,2022-04-26T18:15:30.702,COMPARISON,99.9,3.996
36139,2022-05-17T20:11:48.764,COMPARISON,4.3,2.169
36401,2022-05-18T10:36:42.254,COMPARISON,6.6,3.279
34261,2022-04-25T22:54:56.152,DARK,850.3,2.834
34335,2022-04-26T15:42:56.653,COMPARISON,39.3,2.617
34469,2022-04-26T21:37:44.923,COMPARISON,23.1,5.768
35791,2022-05-14T10:20:48.529,FLAT,1.7,0.826
35995,2022-05-17T12:49:59.168,COMPARISON,6.2,2.078
35512,2022-05-06T13:07:52.970,COMPARISON,0.2,0.082
36578,2022-05-18T14:52:48.690,COMPARISON,7.0,3.475
36650,2022-05-18T17:38:07.051,COMPARISON,135.1,3.791
35863,2022-05-14T13:55:54.077,COMPARISON,533.5,2.964
36494,2022-05-18T13:21:16.271,FLAT,10.1,5.037
34179,2022-04-25T13:18:23.675,COMPARISON,7.8,0.519
34408,2022-04-26T18:16:51.563,COMPARISON,100.0,3.998
36140,2022-05-17T20:12:49.846,COMPARISON,17.5,2.186
36402,2022-05-18T10:37:43.441,COMPARISON,6.4,3.214
34262,2022-04-25T23:00:52.024,DARK,948.4,3.161
34336,2022-04-26T15:44:10.364,COMPARISON,39.5,2.631
34470,2022-04-26T21:38:44.619,COMPARISON,22.7,5.674
35792,2022-05-14T10:21:46.435,FLAT,1.9,0.924
35996,2022-05-17T12:51:01.554,COMPARISON,6.1,2.019
35513,2022-05-06T13:11:10.735,COMPARISON,0.2,0.114
36579,2022-05-18T14:53:49.471,COMPARISON,27.4,3.426
36651,2022-05-18T17:39:40.152,COMPARISON,133.1,3.753
35864,2022-05-14T13:59:50.006,COMPARISON,475.2,2.64
36495,2022-05-18T13:22:17.342,FLAT,9.1,4.564
34180,2022-04-25T13:19:37.625,COMPARISON,8.1,0.539
34409,2022-04-26T18:18:12.535,COMPARISON,108.7,4.349
36403,2022-05-18T10:38:45.015,COMPARISON,6.6,3.299
36141,2022-05-17T20:13:52.820,COMPARISON,2.3,2.295
34263,2022-04-25T23:06:48.029,DARK,1041.4,3.471
34471,2022-04-26T21:39:44.311,COMPARISON,22.7,5.66
34337,2022-04-26T15:45:24.261,COMPARISON,40.0,2.669
35793,2022-05-14T10:22:44.538,FLAT,1.8,0.88
35997,2022-05-17T12:52:04.242,COMPARISON,6.4,2.119
24532,2021-04-08T16:52:03.450,DARK,0.2,0.001
36580,2022-05-18T14:54:52.568,COMPARISON,4.1,4.058
36652,2022-05-18T17:41:13.144,COMPARISON,130.1,3.665
35865,2022-05-14T14:03:45.839,COMPARISON,487.1,2.706
36496,2022-05-18T13:23:18.417,FLAT,9.8,4.869
34410,2022-04-26T18:19:33.311,COMPARISON,111.5,4.457
34181,2022-04-25T13:20:51.380,COMPARISON,7.5,0.499
36404,2022-05-18T10:39:46.295,COMPARISON,6.5,3.246
36142,2022-05-17T20:14:50.102,COMPARISON,4.5,2.264
34264,2022-04-25T23:12:43.855,DARK,1093.2,3.644
34472,2022-04-26T21:41:45.802,COMPARISON,600.6,6.006
34338,2022-04-26T15:46:37.955,COMPARISON,39.5,2.631
35794,2022-05-14T10:23:42.433,FLAT,1.8,0.895
35998,2022-05-17T12:53:06.832,COMPARISON,6.3,2.099
35515,2022-05-06T13:39:50.697,COMPARISON,0.1,0.031
36581,2022-05-18T14:55:50.064,COMPARISON,6.9,3.451
36653,2022-05-18T17:42:46.227,COMPARISON,124.4,3.51
35866,2022-05-14T14:07:41.882,COMPARISON,459.9,2.555
36497,2022-05-18T13:24:19.597,FLAT,9.3,4.631
34411,2022-04-26T18:20:53.983,COMPARISON,113.1,4.523
34182,2022-04-25T13:22:05.236,COMPARISON,8.1,0.543
36425,2022-05-18T12:11:33.221,FLAT,4.8,4.813
36143,2022-05-17T20:15:50.981,COMPARISON,18.3,2.291
34339,2022-04-26T15:47:52.238,COMPARISON,39.0,2.597
34473,2022-04-26T21:44:21.544,COMPARISON,589.6,5.896
34265,2022-04-25T23:18:39.855,DARK,1046.0,3.487
35795,2022-05-14T10:24:40.434,FLAT,1.7,0.866
35999,2022-05-17T12:54:12.415,COMPARISON,7.3,2.421
35516,2022-05-06T13:40:51.522,COMPARISON,2.6,0.327
36582,2022-05-18T14:56:51.252,COMPARISON,26.5,3.314
36654,2022-05-18T17:44:19.215,COMPARISON,126.8,3.571
35867,2022-05-14T14:11:37.825,COMPARISON,483.2,2.684
36498,2022-05-18T13:25:20.577,FLAT,9.2,4.584
34412,2022-04-26T18:22:37.455,COMPARISON,175.3,4.382
34183,2022-04-25T13:23:19.188,COMPARISON,8.6,0.572
36426,2022-05-18T12:12:33.224,FLAT,5.0,4.932
36144,2022-05-17T20:16:53.972,COMPARISON,2.3,2.239
34340,2022-04-26T15:49:06.120,COMPARISON,39.9,2.66
34474,2022-04-26T21:46:57.403,COMPARISON,576.3,5.763
34266,2022-04-25T23:24:35.794,DARK,964.8,3.216
35796,2022-05-14T10:25:38.436,FLAT,1.7,0.837
36000,2022-05-17T12:55:14.890,COMPARISON,8.3,2.773
36583,2022-05-18T15:11:08.024,COMPARISON,10.2,3.957
36655,2022-05-18T17:46:06.688,COMPARISON,127.1,3.583
35868,2022-05-14T14:15:33.863,COMPARISON,468.1,2.6
36499,2022-05-18T13:26:21.361,FLAT,10.6,5.283
34413,2022-04-26T18:24:13.223,COMPARISON,178.6,4.466
34184,2022-04-25T13:24:33.048,COMPARISON,9.8,0.651
36427,2022-05-18T12:13:33.231,FLAT,5.0,5.004
36145,2022-05-17T20:17:51.255,COMPARISON,4.4,2.204
34341,2022-04-26T15:50:20.014,COMPARISON,39.1,2.607
34475,2022-04-26T21:49:33.270,COMPARISON,553.2,5.532
34267,2022-04-25T23:30:31.902,DARK,962.3,3.208
35797,2022-05-14T10:26:36.242,FLAT,1.7,0.842
36001,2022-05-17T12:56:17.674,COMPARISON,8.3,2.766
35518,2022-05-06T13:42:51.875,COMPARISON,0.1,0.033
36584,2022-05-18T15:16:47.864,COMPARISON,12.6,3.569
36656,2022-05-18T17:47:39.763,COMPARISON,130.6,3.679
36682,2022-05-18T18:21:12.481,COMPARISON,32.0,4.261
35869,2022-05-14T14:20:41.900,COMPARISON,483.8,2.688
36500,2022-05-18T13:27:23.457,FLAT,9.9,4.953
34414,2022-04-26T18:25:49.091,COMPARISON,188.0,4.699
34185,2022-04-25T13:25:47.007,COMPARISON,10.3,0.688
36428,2022-05-18T12:14:32.938,FLAT,4.9,4.908
36146,2022-05-17T20:18:52.231,COMPARISON,17.7,2.212
34342,2022-04-26T15:51:33.717,COMPARISON,39.2,2.61
34476,2022-04-26T21:52:09.041,COMPARISON,563.2,5.631
35798,2022-05-14T10:27:34.135,FLAT,1.7,0.837
34268,2022-04-25T23:36:28.106,DARK,891.5,2.972
36002,2022-05-17T12:57:20.160,COMPARISON,8.1,2.685
35519,2022-05-06T13:43:52.697,COMPARISON,2.7,0.341
36585,2022-05-18T15:19:59.752,COMPARISON,9.7,3.929
36657,2022-05-18T17:49:12.842,COMPARISON,130.7,3.686
36683,2022-05-18T18:22:17.571,COMPARISON,31.2,4.169
35870,2022-05-14T14:24:37.875,COMPARISON,509.5,2.83
36501,2022-05-18T13:28:25.048,FLAT,9.7,4.848
34415,2022-04-26T18:27:24.862,COMPARISON,181.6,4.541
34186,2022-04-25T13:27:01.057,COMPARISON,7.5,0.499
36429,2022-05-18T12:15:32.841,FLAT,5.0,4.976
36147,2022-05-17T20:20:07.908,COMPARISON,2.2,2.171
34343,2022-04-26T15:52:47.416,COMPARISON,38.5,2.569
35799,2022-05-14T10:28:32.037,FLAT,1.8,0.875
34477,2022-04-26T21:54:44.910,COMPARISON,541.2,5.412
34269,2022-04-25T23:42:23.938,DARK,979.9,3.266
36003,2022-05-17T12:58:22.544,COMPARISON,7.4,2.471
36658,2022-05-18T17:50:46.026,COMPARISON,133.1,3.749
36586,2022-05-18T15:23:32.355,COMPARISON,6.7,4.549
36684,2022-05-18T18:23:22.560,COMPARISON,31.0,4.321
35871,2022-05-14T14:28:33.804,COMPARISON,496.1,2.756
36502,2022-05-18T13:29:25.935,FLAT,10.6,5.281
34416,2022-04-26T18:29:00.840,COMPARISON,182.6,4.565
34187,2022-04-25T13:28:15.799,COMPARISON,7.9,0.529
36430,2022-05-18T12:16:32.535,FLAT,4.9,4.837
36148,2022-05-17T20:21:05.295,COMPARISON,4.3,2.168
35800,2022-05-14T10:29:30.141,FLAT,1.7,0.851
34344,2022-04-26T15:54:01.309,COMPARISON,37.6,2.506
34478,2022-04-26T21:57:36.089,COMPARISON,537.8,5.378
34270,2022-04-25T23:48:19.863,DARK,868.5,2.895
36004,2022-05-17T12:59:26.717,COMPARISON,7.8,2.597
35521,2022-05-06T13:45:53.143,COMPARISON,0.3,0.15
36659,2022-05-18T17:52:19.001,COMPARISON,136.9,3.864
36587,2022-05-18T15:25:07.417,COMPARISON,32.1,3.369
36685,2022-05-18T18:24:27.644,COMPARISON,30.6,4.092
35872,2022-05-14T14:32:29.776,COMPARISON,534.3,2.968
36503,2022-05-18T13:30:27.213,FLAT,9.9,4.936
34417,2022-04-26T18:30:36.814,COMPARISON,183.2,4.579
34188,2022-04-25T13:29:32.044,COMPARISON,8.1,0.541
36431,2022-05-18T12:17:32.232,FLAT,5.1,5.071
35801,2022-05-14T10:30:28.047,FLAT,1.7,0.853
36149,2022-05-17T20:22:06.174,COMPARISON,17.1,2.143
34345,2022-04-26T15:55:15.204,COMPARISON,36.9,2.46
34271,2022-04-26T09:08:23.163,COMPARISON,112.2,111.503
34479,2022-04-26T22:00:12.051,COMPARISON,573.8,5.738
36005,2022-05-17T13:00:29.493,COMPARISON,8.2,2.716
35522,2022-05-06T13:46:54.069,COMPARISON,3.8,0.47
36660,2022-05-18T17:53:51.984,COMPARISON,138.6,3.903
36588,2022-05-18T15:27:57.348,COMPARISON,67.6,3.307
36686,2022-05-18T18:25:32.732,COMPARISON,30.7,4.108
35873,2022-05-14T14:36:26.022,COMPARISON,497.2,2.762
36504,2022-05-18T13:31:29.589,FLAT,9.8,4.869
34418,2022-04-26T18:32:27.889,COMPARISON,195.6,4.888
34189,2022-04-25T13:30:45.891,COMPARISON,8.1,0.538
34272,2022-04-26T11:39:38.295,COMPARISON,2.6,2.581
36432,2022-05-18T12:18:32.028,FLAT,5.2,5.179
35802,2022-05-14T10:31:25.949,FLAT,1.7,0.854
34346,2022-04-26T15:56:29.099,COMPARISON,37.7,2.515
36150,2022-05-17T20:23:09.157,COMPARISON,2.2,2.169
34480,2022-04-26T22:02:47.907,COMPARISON,591.7,5.917
36079,2022-05-17T19:09:01.270,COMPARISON,4.8,2.374
36661,2022-05-18T17:55:25.078,COMPARISON,140.3,3.955
36589,2022-05-18T15:29:20.906,COMPARISON,23.0,3.54
36687,2022-05-18T18:26:37.723,COMPARISON,31.1,4.33
35874,2022-05-14T14:40:22.086,COMPARISON,476.0,2.644
36505,2022-05-18T13:32:30.369,FLAT,9.9,4.914
34419,2022-04-26T18:34:03.668,COMPARISON,197.4,4.935
34190,2022-04-25T13:32:00.937,COMPARISON,7.7,0.514
34273,2022-04-26T11:47:00.616,COMPARISON,25.0,8.323
36433,2022-05-18T12:19:32.020,FLAT,5.0,5.003
35803,2022-05-14T10:32:24.035,FLAT,1.7,0.835
34347,2022-04-26T15:57:43.895,COMPARISON,38.5,2.564
34481,2022-04-26T22:05:23.884,COMPARISON,610.2,6.102
36151,2022-05-17T20:24:06.545,COMPARISON,4.1,2.058
36080,2022-05-17T19:10:02.458,COMPARISON,4.5,2.259
35524,2022-05-06T13:48:54.814,COMPARISON,0.3,0.157
36662,2022-05-18T17:56:58.067,COMPARISON,141.0,3.972
36590,2022-05-18T15:32:41.945,COMPARISON,7.1,4.806
36688,2022-05-18T18:27:42.711,COMPARISON,31.8,4.239
35875,2022-05-14T14:44:29.662,COMPARISON,480.6,2.67
34420,2022-04-26T18:35:39.441,COMPARISON,223.1,5.577
36506,2022-05-18T13:33:31.451,FLAT,9.8,4.909
34191,2022-04-25T13:33:15.784,COMPARISON,8.0,0.531
34274,2022-04-26T11:48:02.414,COMPARISON,24.8,8.247
35804,2022-05-14T10:33:22.223,FLAT,1.7,0.859
36434,2022-05-18T12:20:32.213,FLAT,5.1,5.071
34348,2022-04-26T15:58:58.596,COMPARISON,38.7,2.581
34482,2022-04-26T22:07:59.740,COMPARISON,578.0,5.78
36152,2022-05-17T20:25:07.322,COMPARISON,17.6,2.204
36081,2022-05-17T19:11:03.939,COMPARISON,4.6,2.289
35379,2022-05-02T10:54:34.548,COMPARISON,0.0,0.013
36663,2022-05-18T17:58:31.140,COMPARISON,140.2,3.957
35525,2022-05-06T13:49:55.532,COMPARISON,3.7,0.468
36591,2022-05-18T15:34:18.429,COMPARISON,114.4,3.247
36689,2022-05-18T18:28:47.792,COMPARISON,32.8,4.384
35876,2022-05-14T14:48:25.707,COMPARISON,493.7,2.743
34421,2022-04-26T18:37:15.218,COMPARISON,211.9,5.297
36507,2022-05-18T13:34:32.430,FLAT,9.9,4.919
34275,2022-04-26T11:49:05.417,COMPARISON,25.0,8.327
34192,2022-04-25T13:34:31.134,COMPARISON,8.2,0.544
35805,2022-05-14T10:34:20.112,FLAT,1.7,0.851
36435,2022-05-18T12:21:32.108,FLAT,5.1,5.085
34349,2022-04-26T16:00:13.598,COMPARISON,38.3,2.555
34483,2022-04-26T22:10:35.490,COMPARISON,583.8,5.838
36153,2022-05-17T20:26:10.406,COMPARISON,2.2,2.174
36082,2022-05-17T19:12:05.223,COMPARISON,4.3,2.136
35380,2022-05-02T10:55:35.875,COMPARISON,0.1,0.032
36664,2022-05-18T18:00:04.125,COMPARISON,136.1,3.832
36592,2022-05-18T15:35:45.301,COMPARISON,18.8,3.434
36690,2022-05-18T18:29:52.789,COMPARISON,33.2,4.549
35877,2022-05-14T14:52:21.668,COMPARISON,460.1,2.556
34422,2022-04-26T18:38:51.103,COMPARISON,193.0,4.823
36508,2022-05-18T13:35:33.809,FLAT,11.1,5.517
34276,2022-04-26T11:50:07.223,COMPARISON,25.2,8.375
34193,2022-04-25T13:35:45.782,COMPARISON,8.4,0.558
35806,2022-05-14T10:35:17.905,FLAT,1.8,0.911
36436,2022-05-18T12:22:31.899,FLAT,5.1,5.12
34350,2022-04-26T16:01:28.500,COMPARISON,36.5,2.431
36154,2022-05-17T20:27:07.696,COMPARISON,4.2,2.103
36083,2022-05-17T19:13:06.310,COMPARISON,4.5,2.244
36665,2022-05-18T18:01:37.411,COMPARISON,136.4,3.84
36593,2022-05-18T15:54:13.412,COMPARISON,13.9,4.017
36691,2022-05-18T18:31:23.569,COMPARISON,144.3,4.068
35878,2022-05-14T14:56:17.715,COMPARISON,420.2,2.334
34423,2022-04-26T18:40:26.980,COMPARISON,197.0,4.925
36277,2022-05-18T01:09:28.353,COMPARISON,7.3,3.637
34277,2022-04-26T11:51:09.014,COMPARISON,25.2,8.385
36509,2022-05-18T13:36:35.687,FLAT,10.0,4.991
34194,2022-04-25T13:37:01.024,COMPARISON,8.3,0.552
35807,2022-05-14T10:36:15.995,FLAT,1.8,0.882
36437,2022-05-18T12:23:31.683,FLAT,4.9,4.911
34351,2022-04-26T16:02:43.501,COMPARISON,37.3,2.486
35299,2022-05-02T07:00:21.988,TEST,1.7,0.168
36155,2022-05-17T20:28:08.587,COMPARISON,17.5,2.187
36084,2022-05-17T19:14:07.398,COMPARISON,4.6,2.303
36666,2022-05-18T18:03:10.491,COMPARISON,142.8,4.021
36594,2022-05-18T16:07:51.907,FLAT,11.1,4.494
36692,2022-05-18T18:32:56.757,COMPARISON,146.8,4.142
35879,2022-05-14T15:00:13.658,COMPARISON,420.5,2.336
34278,2022-04-26T11:52:10.813,COMPARISON,25.1,8.355
36278,2022-05-18T01:10:29.451,COMPARISON,7.4,3.703
36510,2022-05-18T13:37:36.857,FLAT,10.2,5.109
35808,2022-05-14T10:37:14.185,FLAT,1.6,0.811
34195,2022-04-25T13:38:15.564,COMPARISON,8.2,0.549
36438,2022-05-18T12:24:31.567,FLAT,4.7,4.684
34352,2022-04-26T16:03:58.808,COMPARISON,38.3,2.555
35300,2022-05-02T07:04:23.039,COMPARISON,3.2,0.216
36156,2022-05-17T20:29:11.678,COMPARISON,2.3,2.264
36085,2022-05-17T19:15:08.695,COMPARISON,4.4,2.206
36667,2022-05-18T18:04:42.068,COMPARISON,40.3,5.389
36595,2022-05-18T16:23:07.921,COMPARISON,117.3,3.303
36693,2022-05-18T18:34:29.732,COMPARISON,146.7,4.144
35880,2022-05-14T15:04:09.838,COMPARISON,433.2,2.406
34279,2022-04-26T11:53:12.616,COMPARISON,25.5,8.476
36279,2022-05-18T01:11:30.541,COMPARISON,7.8,3.879
36515,2022-05-18T13:44:23.709,COMPARISON,3.3,3.293
35809,2022-05-14T10:38:12.075,FLAT,1.7,0.869
34196,2022-04-25T13:39:32.911,COMPARISON,8.0,0.531
36439,2022-05-18T12:25:31.761,FLAT,5.0,4.99
34353,2022-04-26T16:05:13.520,COMPARISON,38.4,2.559
35301,2022-05-02T07:54:30.272,COMPARISON,121.7,12.159
36086,2022-05-17T19:16:09.784,COMPARISON,4.5,2.249
36157,2022-05-17T20:30:08.965,COMPARISON,4.7,2.344
36668,2022-05-18T18:05:47.263,COMPARISON,40.8,5.459
35530,2022-05-06T13:55:26.972,COMPARISON,0.3,0.132
36596,2022-05-18T16:24:40.890,COMPARISON,107.5,3.022
36694,2022-05-18T18:36:02.812,COMPARISON,145.4,4.099
34280,2022-04-26T11:54:14.619,COMPARISON,25.9,8.61
35921,2022-05-16T12:42:11.960,COMPARISON,6.9,2.307
36280,2022-05-18T01:12:31.631,COMPARISON,7.4,3.703
36516,2022-05-18T13:45:23.291,COMPARISON,3.4,3.429
35810,2022-05-14T10:39:10.074,FLAT,1.7,0.846
34197,2022-04-25T13:40:46.953,COMPARISON,8.0,0.533
36440,2022-05-18T12:26:31.565,FLAT,5.1,5.089
35302,2022-05-02T08:02:50.545,COMPARISON,121.8,12.175
34354,2022-04-26T16:06:28.834,COMPARISON,41.0,2.736
36087,2022-05-17T19:17:10.779,COMPARISON,4.6,2.27
36158,2022-05-17T20:31:09.948,COMPARISON,17.9,2.238
36669,2022-05-18T18:06:52.248,COMPARISON,40.6,5.608
35531,2022-05-06T13:56:27.700,COMPARISON,0.3,0.144
36597,2022-05-18T16:26:14.260,COMPARISON,103.6,2.917
36695,2022-05-18T18:37:35.703,COMPARISON,145.6,4.101
34281,2022-04-26T11:55:16.518,COMPARISON,25.3,8.427
35922,2022-05-16T12:43:13.969,COMPARISON,7.1,2.355
36281,2022-05-18T01:13:32.632,COMPARISON,7.5,3.725
36517,2022-05-18T13:46:22.676,COMPARISON,3.3,3.306
35811,2022-05-14T10:40:08.080,FLAT,1.7,0.849
35303,2022-05-02T08:22:05.165,COMPARISON,4.4,0.439
36441,2022-05-18T12:27:31.571,FLAT,4.8,4.766
34355,2022-04-26T16:07:56.049,COMPARISON,42.6,2.842
36088,2022-05-17T19:18:12.270,COMPARISON,4.5,2.264
36159,2022-05-17T20:32:27.123,COMPARISON,2.2,2.182
36670,2022-05-18T18:07:57.235,COMPARISON,41.5,5.532
35532,2022-05-06T13:57:28.327,COMPARISON,0.3,0.17
36598,2022-05-18T16:27:47.532,COMPARISON,107.6,3.034
36696,2022-05-18T18:39:08.688,COMPARISON,145.8,4.11
34282,2022-04-26T11:56:18.315,COMPARISON,25.6,8.51
35923,2022-05-16T12:44:16.178,COMPARISON,6.5,2.155
36282,2022-05-18T01:14:34.129,COMPARISON,7.8,3.893
36518,2022-05-18T13:47:22.159,COMPARISON,3.4,3.423
35812,2022-05-14T10:41:05.986,FLAT,1.7,0.86
35304,2022-05-02T08:24:22.992,COMPARISON,4.3,0.427
36442,2022-05-18T12:28:33.473,FLAT,5.1,5.057
34356,2022-04-26T16:09:09.760,COMPARISON,43.8,2.923
36089,2022-05-17T19:19:13.564,COMPARISON,4.5,2.265
36160,2022-05-17T20:33:26.610,COMPARISON,2.2,2.203
36671,2022-05-18T18:09:02.423,COMPARISON,41.3,5.526
35533,2022-05-06T13:58:28.862,COMPARISON,0.2,0.11
36599,2022-05-18T16:29:20.502,COMPARISON,106.9,3.014
34283,2022-04-26T11:57:20.811,COMPARISON,26.0,8.645
36697,2022-05-18T18:40:41.667,COMPARISON,145.3,4.097
35924,2022-05-16T12:45:18.483,COMPARISON,6.8,2.252
36283,2022-05-18T01:15:35.422,COMPARISON,7.3,3.644
35813,2022-05-14T10:42:03.894,FLAT,1.7,0.857
36527,2022-05-18T13:58:13.011,COMPARISON,4.2,4.152
35305,2022-05-02T08:25:32.120,COMPARISON,4.5,0.446
36443,2022-05-18T12:29:35.677,FLAT,5.0,5.024
34357,2022-04-26T16:10:23.577,COMPARISON,43.8,2.917
36090,2022-05-17T19:20:14.664,COMPARISON,4.4,2.19
36161,2022-05-17T20:34:26.193,COMPARISON,2.2,2.176
36672,2022-05-18T18:10:07.414,COMPARISON,39.2,5.408
35534,2022-05-06T15:15:38.783,COMPARISON,0.3,0.129
36600,2022-05-18T16:30:53.576,COMPARISON,103.4,2.916
34284,2022-04-26T11:58:22.709,COMPARISON,26.6,8.844
36698,2022-05-18T18:42:14.647,COMPARISON,142.3,4.013
24440,2021-04-01T09:38:30.640,COMPARISON,6285.3,6291.56
35925,2022-05-16T12:46:20.593,COMPARISON,6.7,2.224
36284,2022-05-18T01:16:36.509,COMPARISON,7.4,3.693
35814,2022-05-14T10:43:01.894,FLAT,1.7,0.831
36528,2022-05-18T13:59:12.602,COMPARISON,4.9,4.919
34201,2022-04-25T16:14:58.851,COMPARISON,26.5,0.59
35306,2022-05-02T08:26:43.852,COMPARISON,15.3,1.532
36444,2022-05-18T12:30:35.982,FLAT,5.2,5.146
36091,2022-05-17T19:21:15.665,COMPARISON,4.1,2.039
34358,2022-04-26T16:11:37.481,COMPARISON,44.4,2.958
36162,2022-05-17T20:35:25.770,COMPARISON,2.1,2.054
35389,2022-05-02T11:04:48.348,COMPARISON,0.0,0.0
36673,2022-05-18T18:11:12.502,COMPARISON,41.0,5.483
